"id";"id_tipo_actividad_academica";"titulo";"descripcion";"nivel_uno";"nivel_dos";"minutos_duracion";"materiales"
"305";"1";"Figuras de Papel";"Proporciona al niño plantillas de figuras simples [como círculos, cuadrados, triángulos]. Dale instrucciones simples para cortar y pegar las figuras en un papel para crear una imagen [por ejemplo, una casa hecha de cuadrados y triángulos]. Ayuda al niño a identificar las formas y colores que está utilizando. Proporciona al niño plantillas de figuras más detalladas [como partes de un cuerpo: cabeza, brazos, piernas]. Dale instrucciones para cortar y pegar las partes para formar un personaje. Facilita una discusión sobre las características del personaje creado [colores, formas, etc.].";"Enseñar al niño a seguir instrucciones simples y reconocer formas mientras crea un proyecto artístico";"Fomentar la capacidad de seguir instrucciones más detalladas y estructuradas para crear un personaje.";"45";"Papel de colores, tijeras, pegamento"
"306";"1";"Collage y Pintura";"Invita al niño a pintar libremente en una hoja de papel. Una vez que la pintura se seque, proporciona recortes de revistas para que los pegue sobre su pintura. Facilita una discusión sobre los elementos y colores utilizados en el collage. Proporciona al niño una temática [por ejemplo, ""un día en el parque""]. Ayuda al niño a pintar un fondo relacionado con la temática y luego añadir recortes de revistas para completar la escena. Facilita una discusión sobre la temática y los elementos utilizados.";"Introducir la combinación de técnicas y materiales de forma sencilla";"Fomentar la combinación de técnicas y materiales a través de una actividad temática.";"45";"Papel, pinturas, pinceles, recortes de revistas, pegamento."
"307";"1";"Texturas y Colores";"Proporciona al niño diferentes herramientas y materiales para aplicar pintura en el papel. Ayuda al niño a experimentar con las texturas y observar cómo cambian con cada herramienta. Facilita una discusión sobre las texturas y colores que observa. Proporciona al niño una temática [por ejemplo, ""el océano""]. Apoya al niño a pintar una base y luego añadir materiales texturizados para crear una escena [por ejemplo, arena para la playa, arroz para las olas]. Facilita una socialización sobre las texturas y cómo se relacionan con la temática.";"Introducir la experimentación con texturas y colores.";"Fomentar la combinación de técnicas y materiales a través de una actividad temática texturizada.";"45";"Pinturas, esponjas, cepillos, papel, pegamento, materiales texturizados [arena, arroz]."
"308";"1";"Observación y Discusión";"Muestra al niño una obra de arte en un libro Vincent van Gogh; Paul Klee. Pide al niño que señale y nombre los colores y formas que ve en la imagen. Facilita una socialización sobre los colores y formas identificadas. Muestra al niño una obra de arte en un libro. Pide al niño que describa más detalladamente lo que observa [colores, formas, emociones que la obra transmite]. Facilita una socialización sobre las características y el estilo de la obra.";"Introducir la observación y descripción de características básicas en obras de arte.";"Fomentar la observación detallada y la capacidad de describir características de obras de arte.";"45";"Libros con imágenes de obras de arte Vincent van Gogh; Paul Klee, papel, lápices de colores. Imágenes impresas grandes"
"309";"1";"Creación e Interpretación";"Proporciona al niño una obra de arte sencilla como referencia. Pide al niño que cree su propia versión de la obra utilizando los mismos colores y formas. Facilita una discusión sobre las similitudes y diferencias entre las dos obras. Muestra al niño una obra de arte. Pide al niño que cree una obra de arte inspirada en la que ha visto, pero usando su propio estilo y creatividad. Facilita una discusión sobre cómo se sintió al crear su obra y qué elementos decidió mantener o cambiar.";"Introducir la interpretación y creación artística basada en obras existentes.";"Fomentar la interpretación libre y la creatividad a partir de la observación de obras de arte.";"45";"Papel, lápices de colores, pinturas."
"310";"1";"Diario de Emociones";"Introduce al niño al concepto de un diario de emociones. Pide al niño que dibuje una situación que le hizo sentir feliz, triste, enojado o asustado. Ayuda al niño a identificar la emoción y pegar una pegatina correspondiente en su dibujo. Después de que el niño haya dibujado la situación, pídele que describa verbalmente lo que ocurrió y cómo se sintió. Ayuda al niño a usar palabras para describir sus emociones y las razones detrás de ellas. Anota las descripciones en el cuaderno junto a los dibujos.";"Fomentar la identificación y expresión de emociones a través del dibujo";"Mejorar la habilidad del niño para verbalizar sus emociones y describir situaciones";"45";"Cuaderno, lápices de colores, pegatinas de caras con diferentes emociones."
"311";"1";"Rueda de Emociones";"Crea una rueda de emociones con diferentes secciones [feliz, triste, enojado, asustado] y coloca imágenes de situaciones en cada sección. Pide al niño que gire la flecha y describa la emoción en la sección donde cae. Discute brevemente sobre la situación y por qué podría provocar esa emoción. Después de identificar la emoción, pide al niño que invente una situación que podría provocar esa emoción. Facilita una discusión sobre cómo manejar esas emociones en diferentes situaciones.";"Ayudar al niño a relacionar situaciones con emociones específicas.";"Fomentar la creatividad y la comprensión de cómo manejar las emociones";"45";"Cartulina, rotuladores, imágenes de situaciones [por ejemplo, un niño jugando, un niño llorando], flecha giratoria."
"312";"1";"Taller de Arte Emocional";"Pide al niño que elija un color que represente cómo se siente en ese momento. Deja que el niño pinte libremente usando ese color. Discute con el niño sobre su pintura y la emoción que representa. Pide al niño que recorte imágenes que representen diferentes emociones. Ayuda al niño a crear un collage con estas imágenes. Socializa sobre las emociones representadas y las situaciones que podrían provocarlas.";"Ayudar al niño a expresar sus emociones a través del arte";"Fomentar la creatividad y la expresión emocional a través del collage";"45";"Papel, pinturas de colores, pinceles, recortes de revistas, pegamento, tijeras"
"313";"1";"Teatro de Títeres ";"Apoya al niño a crear marionetas usando calcetines y decorarlas con caras que representen diferentes emociones. Pide al niño que use las marionetas para representar cómo se siente. Crea una pequeña historia con el niño en la que las marionetas experimenten diferentes emociones. Actúa la historia junto con el niño, enfocándote en cómo las marionetas expresan y manejan sus emociones";"Facilitar la expresión emocional a través del juego de marionetas.";"Ayudar al niño a comprender y representar diferentes emociones a través del teatro";"45";"Medias de Colores, marcadores, fieltro, pegamento"
"314";"1";"Jardín Comunitario [Huerta]";"Organiza una actividad de plantación en grupo donde cada niño tenga su propia maceta. Enseña a los niños a plantar las semillas y cuidarlas. Discute sobre la importancia de cuidar las plantas y cómo pueden ayudar unos a otros. Crea un jardín comunitario donde todos los niños trabajen juntos para plantar y cuidar las plantas. Asigna tareas específicas a cada niño y enfatiza la importancia de trabajar en equipo. Facilita la socialización sobre cómo cada uno puede contribuir al bienestar del jardín.";"Fomentar el cuidado y la cooperación a través del cuidado de las plantas";"Fomentar la cooperación y el trabajo en equipo en un proyecto común";"45";"Macetas pequeñas, tierra, semillas, regaderas"
"315";"1";"Proyecto de Arte Colaborativo V2";"Coloca un papel grande en la pared. Pide a cada niño que pinte su mano y haga una impresión en el papel para crear un mural colectivo. Socializa sobre cómo cada impresión es importante para el mural completo. Organiza a los niños en un grupo para crear un collage grande. Asigna a cada niño una parte del collage para trabajar y luego unir todas las partes. Facilita la discusión sobre la importancia de trabajar juntos y cómo cada pieza contribuye al resultado final.";"Fomentar el sentido de comunidad y cooperación";"Fomentar la cooperación y el trabajo en equipo a través de un proyecto artístico";"45";"Papel grande, pintura, pinceles, recortes de revistas, pegamento, tijeras"
"316";"1";"Trazado de Líneas";"Dibujar líneas simples [rectas y curvas] en la pizarra o pavimento. Pide a los niños que tracen sobre tus líneas con su tiza. Animar a los niños a hacer sus propias líneas y seguirlas. Dibujar patrones más complejos [zigzag, espirales] en la pizarra o pavimento. Pedir a los niños que tracen sobre tus patrones con su tiza. Animar a los niños a crear sus propios patrones y seguirlos.";"Usar diferentes colores de tiza para hacer el trazado más atractivo";"Introducir dibujos de caminos o laberintos simples que los niños puedan seguir con su tiza";"45";"Tiza de colores, pizarra grande o pavimento"
"317";"1";"Tablet con Aplicación de Tareas";"Muestra al niño cómo usar la aplicación y completar una tarea simple. Pide al niño que complete varias tareas siguiendo las instrucciones en la aplicación. Anima al niño a describir cada tarea que realiza.";"Ayudar al niño a seguir instrucciones simples y describir procesos";"Mejorar la capacidad de seguir instrucciones detalladas y describir pasos complejos";"45";"Tablet con una aplicación que requiera completar tareas simples [como ordenar objetos por color], lista de tareas más avanzadas"
